movie_id,title,tags
675,Harry Potter and the Order of the Phoenix,returning for his fifth year of study at hogwarts harry is stunned to find that his warnings about the return of lord voldemort have been ignored left with no choice harry takes matters into his own hands training a small group of students to defend themselves against the dark arts adventure fantasy witch dyinganddeath court magic prophecy lossoflovedone professor supernatural childhero schoolofwitchcraft blackmagic sorcery occult ghost wizard christmas scholar mysticalland ministry basedonyoungadultnovel joyous danielradcliffe rupertgrint emmawatson davidyates
16869,Inglourious Basterds,in nazioccupied france during world war ii a group of jewishamerican soldiers known as the basterds are chosen specifically to spread fear throughout the third reich by scalping and brutally killing nazis the basterds lead by lt aldo raine soon cross paths with a frenchjewish teenage girl who runs a movie theater in paris which is targeted by the soldiers drama thriller war guerrillawarfare swastika parisfrance nazi selfsacrifice sadism dynamite mexicanstandoff worldwarii jewpersecution masochism antisemitism germanoccupationoffrance britishpolitics revisionisthistory candid adolfhitler dubious bradpitt mlanielaurent christophwaltz quentintarantino
767,Harry Potter and the Half-Blood Prince,as lord voldemort tightens his grip on both the muggle and wizarding worlds hogwarts is no longer a safe haven harry suspects perils may even lie within the castle but dumbledore is more intent upon preparing him for the final battle fast approaching together they work to find the key to unlock voldemorts defenses and to this end dumbledore recruits his old friend and colleague horace slughorn whom he believes holds crucial information even as the decisive showdown looms romance blossoms for harry ron hermione and their classmates love is in the air but danger lies ahead and hogwarts may never be the same again adventure fantasy witch dyinganddeath londonengland magic schoolofwitchcraft sequel apparition curse teenagecrush school werewolf teenagelove luck ghost wizard secretpast christmas basedonyoungadultnovel danielradcliffe rupertgrint emmawatson davidyates
502356,The Super Mario Bros. Movie,while working underground to fix a water main brooklyn plumbersand brothersmario and luigi are transported down a mysterious pipe and wander into a magical new world but when the brothers are separated mario embarks on an epic quest to find luigi family fantasy comedy adventure animation gorilla plumber villain anthropomorphism magicmushroom basedonvideogame toad aftercreditsstinger duringcreditsstinger damselindistress piano brotherbrotherrelationship illumination evilking chrispratt anyataylorjoy charlieday aaronhorvath michaeljelenic
666154,Kayara,a courageous and athletic teenager kayara dreams that she is destined to be the first female to break into the league of chasquis  the official messengers of the incan empire as she learns what it takes to be a chasqui along with its challenges she tackles every mission she gets and discovers the ancient stories of her land and her people animation adventure family ancientperu inca naomiserrano natebegle charlesgonzales cesarzelada
111,Scarface,after getting a green card in exchange for assassinating a cuban government official tony montana stakes a claim on the drug trade in miami viciously murdering anyone who stands in his way tony eventually becomes the biggest drug lord in the state controlling nearly all the cocaine that comes through miami but increased pressure from the police wars with colombian drug cartels and his own drugfueled paranoia serve to fuel the flames of his eventual downfall action crime drama corruption siblingrelationship miamiflorida cuba lossoflovedone gangster cocaine riseandfall remake drugcartel mafia druglord cynical bitterness risetopower paranoid aggressive miamibeach cubanrefugees drugwar intense tragic alpacino stevenbauer michellepfeiffer briandepalma
122917,The Hobbit: The Battle of the Five Armies,following smaugs attack on laketown bilbo and the dwarves try to defend erebors mountain of treasure from others who claim it the men of the ruined laketown and the elves of mirkwood meanwhile an army of orcs led by azog the defiler is marching on erebor fueled by the rise of the dark lord sauron dwarves elves and men must unite and the hope for middleearth falls into bilbos hands action adventure fantasy gold corruption basedonnovelorbook elves dwarf mine mountain sequel troll dragon battle unlikelyfriendship fantasyworld wizard epicbattle ring invisibility liveactionandanimation highfantasy swordandsorcery goodversusevil antagonistic audacious defiant armies ianmckellen martinfreeman richardarmitage peterjackson
1930,The Amazing Spider-Man,peter parker is an outcast high schooler abandoned by his parents as a boy leaving him to be raised by his uncle ben and aunt may like most teenagers peter is trying to figure out who he is and how he got to be the person he is today as peter discovers a mysterious briefcase that belonged to his father he begins a quest to understand his parents disappearance  leading him directly to oscorp and the lab of dr curt connors his fathers former partner as spiderman is set on a collision course with connors alter ego the lizard peter will make lifealtering choices to use his powers and shape his destiny to become a hero action adventure sciencefiction experiment lossoflovedone superhero basedoncomic vigilante teenagegirl teenageboy superpower spiderbite maskedvigilante reboot geneticengineering socialoutcast deathofhusband duringcreditsstinger virus teensuperhero teenageangst vigilantejustice absurd intense romantic excited andrewgarfield emmastone rhysifans marcwebb
693134,Dune: Part Two,follow the mythic journey of paul atreides as he unites with chani and the fremen while on a path of revenge against the conspirators who destroyed his family facing a choice between the love of his life and the fate of the known universe paul endeavors to prevent a terrible future only he can foresee sciencefiction adventure epic basedonnovelorbook fight politics sandstorm sand spice chosenone cult sequel romance tragedy distantfuture tragichero creature planet desert destiny giantworm spaceopera sanddune allegorical messiah fallfromgrace vengeance religiousallegory giantcreature power violence ambiguous antagonistic audacious exuberant melodramatic timothechalamet zendaya rebeccaferguson denisvilleneuve
324857,Spider-Man: Into the Spider-Verse,struggling to find his place in the world while juggling school and family brooklyn teenager miles morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only spiderman while wrestling with the implications of his new abilities miles discovers a super collider created by the madman wilson kingpin fisk causing others from across the spiderverse to be inadvertently transported to his dimension animation action adventure sciencefiction superhero basedoncomic aftercreditsstinger alternateuniverse shameikmoore jakejohnson haileesteinfeld bobpersichetti peterramsey rodneyrothman
1029575,The Family Plan,dan morgan is many things a devoted husband a loving father a celebrated car salesman hes also a former assassin and when his past catches up to his present hes forced to take his unsuspecting family on a road trip unlike any other action comedy family roadtrip ontherun gamer carsalesman lasvegas duringcreditsstinger hiddenidentity familytrip exarmy familybonding buffalonewyork secrets marriedcouplewithchildren optimistic teenagers formerassassin physicaltherapist covertassassin markwahlberg michellemonaghan maggieq simoncellanjones
146233,Prisoners,keller dover is facing every parents worst nightmare his sixyearold daughter anna is missing together with her young friend joy and as minutes turn to hours panic sets in the only lead is a dilapidated rv that had earlier been parked on their street drama thriller crime pennsylvaniausa kidnapping hostage detective maze symbolism investigation georgia beating god revenge vigilante ruralarea crimescene brutality candlelightvigil mysterious aggressive animalcruelty neonoir sexoffender childabduction hughjackman jakegyllenhaal violadavis denisvilleneuve
8587,The Lion King,young lion prince simba eager to one day become king of the pride lands grows up under the watchful eye of his father mufasa all the while his villainous uncle scar conspires to take the throne for himself amid betrayal and tragedy simba must confront his past and find his rightful place in the circle of life family animation drama fantasy adventure fathermurder lossoflovedone africa lion cartoon manipulation villain redemption musical uncle comingofage murder warthog shaman king scar family hyena meerkat nature mandrill inspirational comforting powerful matthewbroderick moirakelly nathanlane rogerallers robminkoff
49521,Man of Steel,a young boy learns that he has extraordinary powers and is not of this earth as a young man he journeys to discover where he came from and what he was sent here to do but the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind action adventure sciencefiction savingtheworld flying hope superhero basedoncomic alienplanet superhuman alieninvasion superpower mysteriousforce reboot savetheday dcextendeduniversedceu savetheplanet originstory alienspaceship awestruck bold defiant vibrant henrycavill amyadams russellcrowe zacksnyder
1522847,Millionaire,a humble farmer and gambler from southern chile becomes the winner of the countrys largest lottery his joy turns into anguish when he finds the winning ticket completely ruined alongside his family and friends he embarks on an exciting odyssey to reclaim the prize documentary liam aslilk21id josisla felipeisla
58,Pirates of the Caribbean: Dead Man's Chest,captain jack sparrow races to recover the heart of davy jones to avoid enslaving his soul to jones service as other friends and foes seek the heart for their own agenda as well adventure fantasy action witch daughter ship exoticisland bondage monster captain fortuneteller compass swordfight pirate cannibal swashbuckler kraken aftercreditsstinger basedonthemeparkride johnnydepp orlandobloom keiraknightley goreverbinski
1426776,STRAW,what will be her last straw a devastatingly bad day pushes a hardworking single mother to the breaking point  and into a shocking act of desperation thriller drama crime bankmanager arrest lossofjob sickchild angry aggressive hopeless trafficticket intimidationbypolice motherdaughterrelationship lossofhome anxious hostages provocative absurd audacious callous earnest frustrated fbioperation shottodeath broke lifethreatening straw tarajiphenson sherrishepherd teyanataylor tylerperry
957119,Sidelined: The QB and Me,dallas a burdened but headstrong dancer is determined to get into the best dance school in the countryher late mothers alma mater however that dream is suddenly derailed when the cheeky yet secretly grieving football star drayton crashes into her life with a unique story of his own will the two of them be able to grow into their dreams together or will their dreams be sidelined comedy romance highschool basedonnovelorbook americanfootballplayer basedonwebnovel sienaagudong noahbeck drewraytanner justinwu
581528,"The Gangster, the Cop, the Devil",after barely surviving a brutal attack by a sadistic serial killer crime boss jang dongsu is left humiliated determined to catch the killer known as k he forms an uneasy alliance with jung taeseok a relentless and incorruptible detective who often disrupts his illegal business however while jang dongsu wants k dead jung taesuk is determined to bring him to justice with a deal in placewhoever finds k first will decide his fatethe hunt begins blurring the lines between crime and law crime action thriller police gangster basedontruestory serialkiller gang aggressive tense donlee kimmooyul kimsungkyu leewontae
12444,Harry Potter and the Deathly Hallows: Part 1,harry ron and hermione walk away from their last year at hogwarts to find and destroy the remaining horcruxes putting an end to voldemorts bid for immortality but with harrys beloved dumbledore dead and voldemorts unscrupulous death eaters on the loose the world is more dangerous than ever adventure fantasy witch friendship londonengland corruption escape teleportation isolation magic bravery radio roadtrip shelter tension attack werewolf ghost roadmovie wizard christmas basedonyoungadultnovel danielradcliffe emmawatson rupertgrint davidyates
14836,Coraline,wandering her rambling old house in her boring new town 11yearold coraline discovers a hidden door to a strangely idealized version of her life in order to stay in the fantasy she must make a frighteningly real sacrifice animation family fantasy friendship dreams basedonnovelorbook villain eye stuffedanimal stopmotion parallelworld button newhome secretdoor femalevillain aftercreditsstinger duringcreditsstinger horrorforchildren talkingcat somber paralleluniverse neilgaiman coraline callous ghoulish gloomy coralineylapuerta dakotafanning terihatcher jennifersaunders henryselick
1726,Iron Man,after being held captive in an afghan cave billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil action sciencefiction adventure middleeast superhero armsdealer malibu basedoncomic aftercreditsstinger marvelcinematicuniversemcu counterterrorism irreverent powerful robertdowneyjr terrencehoward jeffbridges jonfavreau
603,The Matrix,set in the 22nd century the matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth action sciencefiction manvsmachine martialarts dreams artificialintelligenceai savingtheworld hacker selfsacrifice virtualreality fight prophecy truth philosophy dystopia insurgence simulatedreality cyberpunk dreamworld messiah actionhero gnosticism allegoryofthecave keanureeves laurencefishburne carrieannemoss lanawachowski lillywachowski
280,Terminator 2: Judgment Day,ten years after the events of the original a reprogrammed t800 is sent back in time to protect young john connor from the shapeshifting t1000 together with his mother sarah he fights to stop skynet from triggering a nuclear apocalypse action thriller sciencefiction manvsmachine cyborg shotgun dystopia moralambiguity postapocalypticfuture villain timetravel mentalinstitution juveniledelinquent fictionalwar urbansetting troubledteen morphing nuclearweapons shapeshifter savior catchphrase aggressive actionhero complex goodversusevil sinister depressing commanding compassionate exhilarated arnoldschwarzenegger lindahamilton edwardfurlong jamescameron
809,Shrek 2,shrek fiona and donkey set off to far far away to meet fionas mother and father the queen and king but not everyone is happily ever after shrek and the king find it difficult to get along and theres tension in the marriage the fairy godmother discovers that fiona has married shrek instead of her son prince charming and plots to destroy their marriage animation family comedy fantasy adventure prison princess magic kingdom fairytale liberation transformation honeymoon prince villain parentsinlaw enchantment sequel anthropomorphism dragon ogre fairygodmother cartoondonkey mikemyers eddiemurphy camerondiaz andrewadamson kellyasbury conradvernon
475557,Joker,during the 1980s a failed standup comedian is driven insane and turns to a life of crime and chaos in gotham city while becoming an infamous psychopathic crime figure crime thriller drama dreams streetgang society psychopath clown villain basedoncomic murder psychologicalthriller criminalmastermind cynical mentalillness anarchy characterstudy clownmakeup prophetic subwaytrain socialrealism supervillain tvhost 1980s mothersonrelationship originstory fallingintomadness joaquinphoenix robertdeniro zaziebeetz toddphillips
324544,In the Lost Lands,a queen sends the powerful and feared sorceress gray alys to the ghostly wilderness of the lost lands in search of a magical power where she and her guide the drifter boyce must outwit and outfight both man and demon action fantasy adventure witch dystopia sorcery betrayal basedonshortstory sorceress highfantasy survivaladventure millajovovich davebautista arlyjover paulwsanderson
1428210,One Hit Wonder,when big dreams meet second chances two dreamers entoy and lorina chase fame in the world of 90s opm will they make it romance music drama khalilramos sueramirez romnicksarmenta marlaancheta
863,Toy Story 2,andy heads off to cowboy camp leaving his toys to their own devices things shift into high gear when an obsessive toy collector named al mcwhiggen owner of als toy barn kidnaps woody andys toys mount a daring rescue mission buzz lightyear meets his match and woody has to decide where he and his heart truly belong animation comedy family friendship airplane museum prosecution identitycrisis villain fleamarket collector sequel buddy rescueteam prospector garagesale duringcreditsstinger toycomestolife personification inanimateobjectscometolife comforting tomhanks timallen joancusack johnlasseter
791373,Zack Snyder's Justice League,determined to ensure supermans ultimate sacrifice was not in vain bruce wayne aligns forces with diana prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions action adventure fantasy savingtheworld superhero resurrection basedoncomic superheroteam planetinvasion shocking actionhero dcextendeduniversedceu superheroteamup benaffleck henrycavill galgadot zacksnyder
38757,Tangled,feisty teenager rapunzel who has long and magical hair wants to go and see sky lanterns on her eighteenth birthday but shes bound to a tower by her overprotective mother she strikes a deal with flynn rider a charming wanted thief and the duo set off on an actionpacked escapade animation family adventure princess magic hostage fairytale horse villain musical blonde comingofage tower selfishness healingpower femalevillain adventurer basedonfairytale duringcreditsstinger healinggift animalsidekick magicland comforting mandymoore zacharylevi donnamurphy byronhoward nathangreno
1359977,Conjuring the Cult,after discovering his bloodsoaked daughter dead in the bathtub david bryson attends a selfhelp group to help save him from his ghostly nightmares but when a group of mysterious cultlike women offer to help him resurrect his daughter davids choices will not just decide his fate but the fate of his dead daughters soul horror drama neilgreen elissadowling chynnaraeshurts calvinmoriemccarthy
3597,I Know What You Did Last Summer,after an accident on a winding road four teens make the fatal mistake of dumping their victims body into the sea exactly one year later the deadly secret resurfaces as theyre stalked by a hookhanded figure horror thriller mystery highschool police blackmail fisherman coverup friends revenge murder pageant slasher hook killer teenscream jenniferlovehewitt freddieprinzejr sarahmichellegellar jimgillespie
228150,Fury,april 1945 as the allies make their final push in the european theatre a battlehardened army sergeant named wardaddy commands a sherman tank and her fiveman crew on a deadly mission behind enemy lines outnumbered and outgunned and with a rookie soldier thrust into their platoon wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of nazi germany war drama action hero nazi ambush bravery worldwarii heroism tank europe execution battle brutality hatred tankbattle shocking 1940s enclosedspace beatingtheodds europeantheatre tanks bradpitt shialabeouf loganlerman davidayer
1315988,Mikaela,during the eve of the 6th of january a recordbreaking snowstorm sweeps across spain in the midst of its chaos a group of robbers seizes the opportunity to hijack an armoured van a few meters away is leo a finished policeman who has nothing to lose with the unexpected aid of a young woman he will try to stop the band from running away with their loot action thriller adventure snowstorm cop trafficjam heist disaster antonioresines nataliaazahara rogercasamajor danielcalparsoro
667538,Transformers: Rise of the Beasts,when a new threat capable of destroying the entire planet emerges optimus prime and the autobots must team up with a powerful faction known as the maximals with the fate of humanity hanging in the balance humans noah and elena will do whatever it takes to help the transformers as they engage in the ultimate battle to save earth sciencefiction adventure action peru alien endoftheworld basedontoy robot duringcreditsstinger 1990s brotherbrotherrelationship anthonyramos dominiquefishback petercullen stevencaplejr
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,tanjiro kamado joined with inosuke hashibira a boy raised by boars who wears a boars head and zenitsu agatsuma a scared boy who reveals his true power when he sleeps boards the infinity train on a new mission with the fire hashira kyojuro rengoku to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it animation action fantasy thriller fight magic supernatural psychology gore sequel comingofage survival tragedy basedonmanga demon historical family mutilation darkfantasy shounen anime taisho natsukihanae akarikito hiroshimono haruosotozaki
1239193,Deep Cover,kat is an improv comedy teacher beginning to question if shes missed her shot at success when an undercover cop offers her the role of a lifetime she recruits two of her students to infiltrate londons gangland by impersonating dangerous criminals action comedy crime drugdealer londonengland comedian organizedcrime infiltration undercoveroperation hitbyacar stingoperation buddycomedy metpolice improvgroup amused brycedallashoward orlandobloom nickmohammed tomkingsley
156022,The Equalizer,mccall believes he has put his mysterious past behind him and dedicated himself to beginning a new quiet life but when he meets teri a young girl under the control of ultraviolent russian gangsters he cant stand idly by  he has to help her armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless mccall comes out of his selfimposed retirement and finds his desire for justice reawakened if someone has a problem if the odds are stacked against them if they have nowhere else to turn mccall will help he is the equalizer thriller action crime assassin corruption hitman callgirl sadism hostage gangster fbi gore remake sociopath revenge vigilante organizedcrime teenageprostitute commando interrogation surveillance fakedeath exsoldier loner blackops handtohandcombat mysteriouspast vigilantejustice denzelwashington martoncsokas chlogracemoretz antoinefuqua
299534,Avengers: Endgame,after the devastating events of avengers infinity war the universe is in ruins due to the efforts of the mad titan thanos with the help of remaining allies the avengers must assemble once more in order to undo thanos actions and restore order to the universe once and for all no matter what consequences may be in store adventure sciencefiction action superhero timetravel spacetravel timemachine basedoncomic sequel alieninvasion superheroteam marvelcinematicuniversemcu alternatetimeline fatherdaughterrelationship sistersisterrelationship awestruck powerful vibrant robertdowneyjr chrisevans markruffalo anthonyrusso joerusso
283995,Guardians of the Galaxy Vol. 2,the guardians must fight to keep their newfound family together as they unravel the mysteries of peter quills true parentage sciencefiction adventure action superhero basedoncomic sequel misfit space aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu egotistical chrispratt zoesaldaa davebautista jamesgunn
283995,Guardians of the Galaxy Vol. 2,the guardians must fight to keep their newfound family together as they unravel the mysteries of peter quills true parentage sciencefiction adventure action superhero basedoncomic sequel misfit space aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu egotistical chrispratt zoesaldaa davebautista jamesgunn
11324,Shutter Island,world war ii soldierturnedus marshal teddy daniels investigates the disappearance of a patient from a hospital for the criminally insane but his efforts are compromised by troubling visions and a mysterious doctor drama thriller mystery island basedonnovelorbook hurricane investigation usmarshal conspiracytheory psychiatrichospital psychologicalthriller whodunit neonoir 1950s dreary baffled leonardodicaprio markruffalo benkingsley martinscorsese
10191,How to Train Your Dragon,as the son of a viking leader on the cusp of manhood shy hiccup horrendous haddock iii faces a rite of passage he must kill a dragon to prove his warrior mettle but after downing a feared dragon he realizes that he no longer wants to destroy it and instead befriends the beast  which he names toothless  much to the chagrin of his warrior father fantasy adventure animation family friendship ship blacksmith island basedonnovelorbook flying arena village affectation villain training ignorance vikingsnorsemen forest flight nest dragon battle combat nostalgic well warrior pets philosophical reflective wonder loving playful serene lighthearted intimate sentimental witty hilarious romantic whimsical admiring adoring amused awestruck celebratory cheerful comforting compassionate empathetic enthusiastic euphoric excited familiar gentle hopeful optimistic powerful sincere sympathetic vibrant jaybaruchel gerardbutler craigferguson chrissanders deandeblois
466272,Once Upon a Time... in Hollywood,los angeles 1969 tv star rick dalton a struggling actor specializing in westerns and stuntman cliff booth his best friend try to survive in a constantly changing movie industry dalton is the neighbor of the young and promising actress and model sharon tate who has just married the prestigious polish director roman polanski comedy drama thriller moviebusiness malefriendship cult basedontruestory celebrity fame hollywood losangelescalifornia historicalfiction buddy filmmaking strugglingactor sataniccult revisionisthistory duringcreditsstinger westernfilmmaking mansonfamilymurders disturbed 1960s stuntdouble oldhollywood sharontate charlesmanson disgusted leonardodicaprio bradpitt margotrobbie quentintarantino
351523,Purpose of Reunion,dongchul who is managing a small bar is always enthusiastic about his school reunions one day yujin who has never showed up to a reunion shows up at his bar her baby face and vitality make her unlike other married women and all the men fall for her especially dongchul they start a relationship but it abruptly flames out due to the sudden arrival of dongchuls wife as they get to know each others secrets will their love be allowed to grow romance drama adultery cheating camping softcore classreunion eroticmovie drinkinggame joinwoo kimyooyeon leehyeonseong jungdaeman
1311844,The Twisters,a deadly patchwork of destructive cyclones is on an apocalyptic path of convergence at a populated midwest city center there the twisters will merge into one mega tornado that threatens to obliterate the cities for hundreds of miles around action adventure drama tornado twister disastermovie cyclone tiffany markjustice kaylafields michaelsu
571573,Pretty Cure Miracle Universe,hoshina hikaru and three other star twinkle precures gaze at the sky and end up warping into the miracle planet animation fantasy action comedy sciencefiction adventure family superhero precure supervillain anime basedontvseries crossover magicalgirl eiminaruse kiyonoyasuno konomikohara yukiokaizawa
1484453,Snoopy Presents: A Summer Musical,music and glee fill the air as charlie brown and the gang head off to summer camp firsttimer sally doesnt get what all the hype is about but when the camp may be forced to close they team up to save it so more kids can make their own special memories animation family friendship summercamp musical etiennekellici hattiekragten terrymcgurrin erikwiese
244786,Whiplash,under the direction of a ruthless instructor a talented young drummer begins to pursue perfection at any cost even his humanity drama music newyorkcity concert jazz musician obsession musicteacher conservatory drums montage blunt perfectionist perfection publichumiliation jazzband youngadult musicschool basedonshort intense drummer milesteller jksimmons paulreiser damienchazelle
707610,Bosomy Mom,dahee gets married to minsoo who is older than her thanks to him he also gets a son who is not too old jaehyuk who she tries to get acquainted with albeit awkwardly after staying with nayeon she suddenly has to meet jaehyuk and nayeon has a date with jaehyuk minsoo is surprised to find three people coming back home from a date it made him angry to see his son with two women right away minsoo seeks dahee and asks about nayeon nayeon met minsoo secretly however dahee who is aware of minsoo and dahees relationship shares this fact to jaehyun drama romance softcore yoojung hanyiseul james leedongjoon
637649,Wrath of Man,a cold and mysterious new security guard for a los angeles cash truck company surprises his coworkers when he unleashes precision skills during a heist the crew is left wondering who he is and where he came from soon the marksmans ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score thriller crime drama robbery affectation crimeboss revenge shootout shooter losangelescalifornia theft securityguard exsoldier aggressive anxious cashtruck admiring adoring ambiguous ambivalent antagonistic commanding earnest jasonstatham holtmccallany rocciwilliams guyritchie
170,28 Days Later,twentyeight days after a killer virus was accidentally unleashed from a british research facility a small group of london survivors are caught in a desperate struggle to protect themselves from the infected carried by animals and humans the virus turns those it infects into homicidal maniacs  and its absolutely impossible to contain horror thriller sciencefiction daughter taxi londonengland submachinegun gasstation infection outbreak survival laboratory hospital zombie brutality church rage epidemic military virus hopeless wakingfromcoma animalresearch frightened zombies cillianmurphy naomieharris brendangleeson dannyboyle
1118031,Apocalypse Z: The Beginning of the End,when a kind of rabies that transforms people into aggressive creatures spreads across the planet manel isolates himself at home with his cat relying on his wits to survive but soon they must go out in search of food by land and by sea dodging many dangers drama action horror basedonnovelorbook cat humananimalrelationship galiciaspain contagionspread zombie neighborneighborrelationship zombieapocalypse traumatizedman franciscoortiz josmarayzpik bertavzquez carlestorrens
501989,Ode to Joy,charlie suffers from a serious disease that causes acute narcolepsy whenever he is happy although he develops a variety of techniques to deny himself pleasure and deal with his sleep issues theyre put to the test when he falls in love comedy drama romance breastcancer toughlove troubledrelationship librarian neurology catalepsy brotherbrotherrelationship lovestory martinfreeman morenabaccarin jakelacy jasonwiner
823464,Godzilla x Kong: The New Empire,following their explosive showdown godzilla and kong must reunite against a colossal undiscovered threat hidden within our world challenging their very existence  and our own action adventure sciencefiction giantmonster sequel dinosaur monkey kaiju fantasyworld giantape godzilla kingkong bold rebeccahall briantyreehenry danstevens adamwingard
82702,How to Train Your Dragon 2,five years have passed since hiccup and toothless united the dragons and vikings of berk now they spend their time charting unmapped territories during one of their adventures the pair discover a secret cave that houses hundreds of wild dragons  and a mysterious dragon rider hiccup and toothless find themselves at the center of a battle to protect berk from a powerhungry warrior fantasy action adventure animation comedy family rescue husbandwiferelationship sacrifice parentchildrelationship lossoflovedone affectation villain melancholy vikingsnorsemen sequel dragon mourning nostalgic warrior mysterious philosophical reflective mothersonrelationship loving dreary inspirational wistful intimate understated dramatic sentimental witty hilarious intense sinister romantic whimsical admiring adoring amused apathetic appreciative awestruck bewildered celebratory comforting commanding compassionate empathetic enthusiastic euphoric excited exhilarated familiar optimistic sincere sympathetic tragic vibrant jaybaruchel cateblanchett gerardbutler deandeblois
694943,Pizza Dare 1,seok who wants to try perverted sex pesters hyunjin every day but hyunjin rejects it saying she only like normal things and then one day while delivering chicken he found sora and hyunsoo a couple who enjoys delivery exposures frustrated as he is with hyunjin he starts neglecting her and became more and more hooked with the sora couple to recover their relationship hyunjin goes on a date with seok but then a call came for him the couple invites him for sex will he be having a date with his wife or will he accept the invitation he may only get once in a lifetime what would be his choice romance softcore yoojung yoonsojung jinsiah kongjakwan
679,Aliens,ripley the sole survivor of the nostromos deadly encounter with the monstrous alien returns to earth after drifting through space in hypersleep for 57 years although her story is initially met with skepticism she agrees to accompany a team of colonial marines back to lv426 action thriller sciencefiction android spacemarine extraterrestrialtechnology spaceman spacetravel settler colony cryogenics vacuum spacecolony warriorwoman alien space femaleprotagonist creature desolate femalehero aggressive desolateplanet critical hilarious sinister admiring assertive commanding empathetic exhilarated optimistic powerful sigourneyweaver carriehenn michaelbiehn jamescameron
429617,Spider-Man: Far From Home,peter parker and his friends go on a summer trip to europe however they will hardly be able to rest  peter will have to agree to help nick fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent action adventure sciencefiction veniceitaly superhero schooltrip europe basedoncomic sequel destruction aftercreditsstinger duringcreditsstinger marvelcinematicuniversemcu toweroflondon hilarious tomholland jakegyllenhaal samuelljackson jonwatts
1137350,The Phoenician Scheme,wealthy businessman zsazsa korda appoints his only daughter a nun as sole heir to his estate as korda embarks on a new enterprise they soon become the target of scheming tycoons foreign terrorists and determined assassins adventure comedy assassin nun espionage family planecrash direct whimsical apathetic beniciodeltoro miathreapleton michaelcera wesanderson
135397,Jurassic World,twentytwo years after the events of jurassic park isla nublar now features a fully functioning dinosaur theme park jurassic world as originally envisioned by john hammond action adventure sciencefiction thriller island primalfear escape velociraptor dna tyrannosaurusrex animalattack sequel dinosaur creature park amusementpark themepark geneticengineering raptor animalhorror mosasaurus ridiculous chrispratt brycedallashoward irrfankhan colintrevorrow
866398,The Beekeeper,one mans campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as beekeepers thriller action crime massachusetts frantic vengeance secretgovernmentagency fbiagent beekeepers scammer scamcallcenter retiredassassin clich vibrant jasonstatham emmyraverlampman joshhutcherson davidayer
1063881,Prodigies,claire and jeanne are twin sisters united by the same passion the piano coached by their father like athletes they join the prestigious karlsruhe conservatory they are now competing to be soloists and training for a concert that will make or break their careers but claire and then jeanne discover they are suffering from a serious illness and are slowly losing the use of their hands with the support of their family and their undying love of music they will find a unique way to change their fate an inspiring and moving tale based on a true story drama music camillerazat mlanierobert franckdubosc valentinpotier frdricpotier
976573,Elemental,in a city where fire water land and air residents live together a fiery young woman and a gowiththeflow guy will discover something elemental how much they have in common animation comedy family fantasy romance fire earth computeranimation duringcreditsstinger elements water city hopeful leahlewis mamoudouathie ronniedelcarmen petersohn
285,Pirates of the Caribbean: At World's End,will turner and elizabeth swann join forces with the revived captain barbossa to free jack sparrow from davy jones locker the group must navigate dangerous waters confront many foes and ultimately choose sides in a battle wherein piracy itself hangs in the balance adventure fantasy action exoticisland strongwoman loveofoneslife afterlife traitor singapore shipwreck swordfight pirate monkey swashbuckler flyingdutchman rum sailingship aftercreditsstinger britishnavy masshanging playful whimsical celebratory joyful johnnydepp geoffreyrush orlandobloom goreverbinski
150540,Inside Out,when 11yearold riley moves to a new city her emotions team up to help her through the transition joy fear anger disgust and sadness work together but when joy and sadness get lost they must journey through unfamiliar places to get back home animation family adventure drama comedy dreams sanfranciscocalifornia minnesota sadness cartoon disgust icehockey imaginaryfriend elementaryschool familyrelationships memory fear family anger unicorn runningaway duringcreditsstinger emotions joy amypoehler phyllissmith richardkind petedocter
204082,Homefront,phil broker is a former dea agent who has gone through a crisis after his action against a biker gang went horribly wrong and it cost the life of his boss son he is recently widowed and is left with a 9yearsold daughter maddy he decides to quit the turbulent and demanding life of thrill for maddys sake and retires to a small town his daughter fights off a boy who was bullying her at school and this sets in motion a round of events that end in his direct confrontation with the local meth drug lord his past history with the biker gang also enters the arena making matters more complex but he has a mission in his mind to protect his daughter and he is ready to pay any cost that it demands action thriller drugdealer daughter basedonnovelorbook police parentchildrelationship policeoperation excop bayou ruralarea undercovercop drugdealing motorcyclegang drugs revengemotive jasonstatham jamesfranco izabelavidovic garyfleder
