movie_id,title,overview,genres,keywords,cast,crew
25237,Come and See,"['The', 'invasion', 'of', 'a', 'village', 'in', 'Byelorussia', 'by', 'German', 'forces', 'sends', 'young', 'Florya', 'into', 'the', 'forest', 'to', 'join', 'the', 'weary', 'Resistance', 'fighters,', 'against', 'his', ""family's"", 'wishes.', 'There', 'he', 'meets', 'a', 'girl,', 'Glasha,', 'who', 'accompanies', 'him', 'back', 'to', 'his', 'village.', 'On', 'returning', 'home,', 'Florya', 'finds', 'his', 'family', 'and', 'fellow', 'peasants', 'massacred.', 'His', 'continued', 'survival', 'amidst', 'the', 'brutal', 'debris', 'of', 'war', 'becomes', 'increasingly', 'nightmarish,', 'a', 'battle', 'between', 'despair', 'and', 'hope.']","['Drama', 'War']","['nazi', 'war crimes', 'insanity', 'world war ii', 'surrealism', 'wehrmacht', 'teenage girl', 'atrocity', 'genocide', 'russian army', 'mine field', 'horrors of war', 'premature aging', 'byelorussia', 'children in wartime']","['Aleksei Kravchenko', 'Olga Mironova', 'Liubomiras Laucevicius']",['Elem Klimov']
845861,Akshardham: Operation Vajra Shakti,"['NSG', 'commando', 'Hanut', 'Singh,', 'scarred', 'by', 'a', 'past', 'mission,', 'defies', 'orders', 'during', 'a', 'temple', 'siege', 'in', 'Gujarat.', 'He', 'leads', 'a', 'risky', 'operation', 'against', 'terrorists', 'demanding', 'a', ""militant's"", 'release,', 'while', 'confronting', 'personal', 'demons.']","['Action', 'Drama']",['based on true story'],"['Akshaye Khanna', 'Gautam Rode', 'Vivek Dahiya']",['Ken Ghosh']
1885,The Karate Kid,"['New', 'Jersey', 'teen', 'Daniel', 'LaRusso', 'moves', 'to', 'Los', 'Angeles', 'with', 'his', 'mother,', 'and', 'soon', 'strikes', 'up', 'a', 'relationship', 'with', 'Ali.', 'He', 'quickly', 'finds', 'himself', 'the', 'target', 'of', 'bullying', 'by', 'a', 'group', 'of', 'thugs,', 'led', 'by', ""Ali's"", 'ex-boyfriend', 'Johnny,', 'who', 'study', 'karate', 'at', 'the', 'Cobra', 'Kai', 'dojo', 'under', 'ruthless', 'sensei', 'John', 'Kreese.', 'Fortunately,', 'Daniel', 'befriends', 'Mr.', 'Miyagi,', 'an', 'unassuming', 'repairman', 'who', 'just', 'happens', 'to', 'be', 'a', 'martial', 'arts', 'master', 'himself.', 'Miyagi', 'takes', 'Daniel', 'under', 'his', 'wing,', 'training', 'him', 'in', 'a', 'more', 'compassionate', 'form', 'of', 'karate', 'for', 'self-defense', 'and,', 'later,', 'preparing', 'him', 'to', 'compete', 'against', 'the', 'brutal', 'Cobra', 'Kai.']","['Action', 'Adventure', 'Drama', 'Family']","['high school', 'friendship', 'martial arts', 'fight', 'painting', 'halloween', 'karate', 'bullying', 'sensei', 'bully', 'teen movie', 'los angeles, california', 'martial arts master', 'single mother', 'sabotage', 'beaten', 'high school student', 'martial arts tournament', 'martial arts training', 'crane', 'sport competition', 'school dance', 'semi autobiographical', 'mentor protégé relationship', 'teenage gang', 'teenage romance', 'philosophical', 'high school romance', 'bullies']","['Ralph Macchio', 'Pat Morita', 'Elisabeth Shue']",['John G. Avildsen']
184315,Hercules,"['When', 'a', 'new', 'enemy', 'threatens', 'the', 'innocent,', 'Hercules', 'must', 'lead', 'his', 'fearless', 'team', 'of', 'warriors', 'in', 'a', 'battle', 'against', 'overwhelming', 'odds.']","['Action', 'Adventure']","['killing', 'mercenary', 'past', 'based on comic', 'battle', 'ancient greece', 'hercules', 'peplum', 'warrior', 'sagen', '4th century bc']","['Dwayne Johnson', 'Ian McShane', 'John Hurt']",['Brett Ratner']
428078,Mortal Engines,"['Many', 'thousands', 'of', 'years', 'in', 'the', 'future,', 'Earth’s', 'cities', 'roam', 'the', 'globe', 'on', 'huge', 'wheels,', 'devouring', 'each', 'other', 'in', 'a', 'struggle', 'for', 'ever', 'diminishing', 'resources.', 'On', 'one', 'of', 'these', 'massive', 'traction', 'cities,', 'the', 'old', 'London,', 'Tom', 'Natsworthy', 'has', 'an', 'unexpected', 'encounter', 'with', 'a', 'mysterious', 'young', 'woman', 'from', 'the', 'wastelands', 'who', 'will', 'change', 'the', 'course', 'of', 'his', 'life', 'forever.']","['Adventure', 'Science Fiction']","['based on novel or book', 'dystopia', 'post-apocalyptic future', 'revenge', 'wasteland', 'steampunk', 'futuristic vehicle', 'based on young adult novel']","['Hera Hilmar', 'Robert Sheehan', 'Hugo Weaving']",['Christian Rivers']
1356039,Counterattack,"['When', 'a', 'hostage', 'rescue', 'mission', 'creates', 'a', 'new', 'enemy,', 'Capt.', 'Guerrero', 'and', 'his', 'elite', 'soldiers', 'must', 'face', 'an', 'ambush', 'by', 'a', 'criminal', 'group.']","['Action', 'Adventure', 'Thriller']","['mexico', 'usa–mexico border', 'special forces', 'military', 'narcos', 'murcielagos']","['Luis Alberti', 'Noé Hernández', 'Leonardo Alonso']",['Chava Cartas']
286687,Love Lesson,"[""Korea's"", 'most', 'popular', 'song', 'writer', 'Hee-soo', 'runs', 'into', 'a', 'nineteen-year-old', 'boy', 'in', 'the', 'elevator.', 'Hee-soo', 'is', 'inspired', 'by', 'a', 'new', 'song', 'watching', 'him', 'shake', 'at', 'her', 'figure.', 'She', 'starts', 'to', 'tell', 'him', 'about', 'women', 'under', 'the', 'excuse', 'that', ""she's"", 'teaching', 'him', 'music.', 'They', 'fall', 'for', 'each', 'other', 'but', 'things', 'get', 'complicated', 'when', 'her', 'life', 'teacher,', 'Joon-ho', 'who', 'taught', 'her', 'about', 'life', 'and', 'music', 'comes', 'back.']","['Romance', 'Drama', 'Comedy']","['softcore', 'intimate', 'romantic']","['Kim Sun-young', 'Byun Jun-suk', 'Oh Cho-hee']",['Ko Kyeong-Ah']
536554,M3GAN,"['A', 'brilliant', 'toy', 'company', 'roboticist', 'uses', 'artificial', 'intelligence', 'to', 'develop', 'M3GAN,', 'a', 'life-like', 'doll', 'programmed', 'to', 'emotionally', 'bond', 'with', 'her', 'newly', 'orphaned', 'niece.', 'But', 'when', 'the', ""doll's"", 'programming', 'works', 'too', 'well,', 'she', 'becomes', 'overprotective', 'of', 'her', 'new', 'friend', 'with', 'terrifying', 'results.']","['Science Fiction', 'Horror']","['android', 'artificial intelligence (a.i.)', 'killer robot', 'aunt niece relationship', 'evil doll', 'slasher', 'orphan', 'car accident', 'niece', 'robot', 'juvenile delinquent', 'doll', 'information leak', 'dead dog', 'nosy neighbor', 'hit by a car', 'dead parents', 'attacked by a dog', 'creepy doll', 'possessed doll', 'audacious', 'android horror']","['Allison Williams', 'Violet McGraw', 'Amie Donald']",['Gerard Johnstone']
137,Groundhog Day,"['A', 'narcissistic', 'TV', 'weatherman,', 'along', 'with', 'his', 'attractive-but-distant', 'producer,', 'and', 'his', 'mawkish', 'cameraman,', 'is', 'sent', 'to', 'report', 'on', 'Groundhog', 'Day', 'in', 'the', 'small', 'town', 'of', 'Punxsutawney,', 'where', 'he', 'finds', 'himself', 'repeating', 'the', 'same', 'day', 'over', 'and', 'over.']","['Romance', 'Fantasy', 'Drama', 'Comedy']","['deja vu', 'groundhog', 'weather forecast', 'telecaster', 'pennsylvania, usa', 'alarm clock', 'winter', 'time warp', 'holiday', 'time loop', 'magic realism', 'existentialism', 'groundhog day', 'february', 'comforting']","['Bill Murray', 'Andie MacDowell', 'Chris Elliott']",['Harold Ramis']
87827,Life of Pi,"['The', 'story', 'of', 'an', 'Indian', 'boy', 'named', 'Pi,', 'a', ""zookeeper's"", 'son', 'who', 'finds', 'himself', 'in', 'the', 'company', 'of', 'a', 'hyena,', 'zebra,', 'orangutan,', 'and', 'a', 'Bengal', 'tiger', 'after', 'a', 'shipwreck', 'sets', 'them', 'adrift', 'in', 'the', 'Pacific', 'Ocean.']","['Adventure', 'Drama']","['sea', 'faith', 'loss of loved one', '1970s', 'zebra', 'survival', 'young boy', 'zookeeper', 'orangutan', 'teenage boy', 'hyena', 'meerkat', 'magic realism', 'cargo ship', 'lifeboat', 'injured animal', 'storm at sea', 'told in flashback', 'wreckage', 'loss of family', 'teenage protagonist', 'family loss', 'flying fish', 'exhilarated', 'vibrant']","['Suraj Sharma', 'Irrfan Khan', 'Ayush Tandon']",['Ang Lee']
14128,Cinderella II: Dreams Come True,"['As', 'a', 'newly', 'crowned', 'princess,', 'Cinderella', 'quickly', 'learns', 'that', 'life', 'at', 'the', 'Palace', '-', 'and', 'her', 'royal', 'responsibilities', '-', 'are', 'more', 'challenging', 'than', 'she', 'had', 'imagined.', 'In', 'three', 'heartwarming', 'tales,', 'Cinderella', 'calls', 'on', 'her', 'animal', 'friends', 'and', 'her', 'Fairy', 'Godmother', 'to', 'help', 'as', 'she', 'brings', 'her', 'own', 'grace', 'and', 'charm', 'to', 'her', 'regal', 'role', 'and', 'discovers', 'that', 'being', 'true', 'to', 'yourself', 'is', 'the', 'best', 'way', 'to', 'make', 'your', 'dreams', 'come', 'true.']","['Family', 'Animation', 'Romance', 'Fantasy']","['princess', 'magic', 'fairy', 'cartoon', 'musical', 'anthology', 'sequel', 'anthropomorphism', 'family', 'cartoon mouse', 'fairy godmother', 'baker']","['Jennifer Hale', 'Rob Paulsen', 'Corey Burton']",['John Kafka']
967847,Ghostbusters: Frozen Empire,"['When', 'the', 'discovery', 'of', 'an', 'ancient', 'artifact', 'unleashes', 'an', 'evil', 'force,', 'Ghostbusters', 'new', 'and', 'old', 'must', 'join', 'forces', 'to', 'protect', 'their', 'home', 'and', 'save', 'the', 'world', 'from', 'a', 'second', 'Ice', 'Age.']","['Fantasy', 'Adventure', 'Comedy']","['new york city', 'supernatural', 'ghostbuster', 'sequel', 'teenage girl', 'ghost', 'duringcreditsstinger', 'research laboratory', 'evil force', 'playful', 'ancient artifact']","['Mckenna Grace', 'Paul Rudd', 'Carrie Coon']",['Gil Kenan']
131634,The Hunger Games: Mockingjay - Part 2,"['As', 'the', 'war', 'between', 'the', 'Capitol', 'and', 'the', 'districts', 'reaches', 'its', 'peak,', 'Katniss', 'Everdeen', 'embarks', 'on', 'a', 'perilous', 'mission', 'to', 'liberate', 'Panem', 'and', 'confront', 'President', 'Snow.', 'Joined', 'by', 'a', 'team', 'of', 'trusted', 'allies,', 'she', 'navigates', 'deadly', 'traps,', 'shifting', 'loyalties,', 'and', 'the', 'heavy', 'cost', 'of', 'rebellion,', 'determined', 'to', 'bring', 'freedom', 'to', 'her', 'people', 'and', 'end', 'the', 'Hunger', 'Games', 'once', 'and', 'for', 'all.']","['Action', 'Adventure', 'Science Fiction']","['strong woman', 'based on novel or book', 'revolution', 'dystopia', 'death match', 'aggressive', 'complex', 'based on young adult novel', 'romantic', 'ambiguous', 'bold', 'comforting', 'compassionate', 'hopeful']","['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth']",['Francis Lawrence']
464052,Wonder Woman 1984,"['A', 'botched', 'store', 'robbery', 'places', 'Wonder', 'Woman', 'in', 'a', 'global', 'battle', 'against', 'a', 'powerful', 'and', 'mysterious', 'ancient', 'force', 'that', 'puts', 'her', 'powers', 'in', 'jeopardy.']","['Action', 'Adventure', 'Fantasy']","['superhero', 'based on comic', 'woman director', '1980s', 'action hero', 'dc extended universe (dceu)']","['Gal Gadot', 'Chris Pine', 'Kristen Wiig']",['Patty Jenkins']
41513,The Smurfs,"['When', 'the', 'evil', 'wizard', 'Gargamel', 'chases', 'the', 'tiny', 'blue', 'Smurfs', 'out', 'of', 'their', 'village,', 'they', 'tumble', 'from', 'their', 'magical', 'world', 'and', 'into', 'ours', '--', 'in', 'fact,', 'smack', 'dab', 'in', 'the', 'middle', 'of', 'Central', 'Park.', 'Just', 'three', 'apples', 'high', 'and', 'stuck', 'in', 'the', 'Big', 'Apple,', 'the', 'Smurfs', 'must', 'find', 'a', 'way', 'to', 'get', 'back', 'to', 'their', 'village', 'before', 'Gargamel', 'tracks', 'them', 'down.']","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']","['moon', 'magic', 'based on comic', 'blue', 'vortex', 'cat and mouse', 'duringcreditsstinger', 'live action and animation']","['Hank Azaria', 'Neil Patrick Harris', 'Jayma Mays']",['Raja Gosnell']
2501,The Bourne Identity,"['Wounded', 'to', 'the', 'brink', 'of', 'death', 'and', 'suffering', 'from', 'amnesia,', 'Jason', 'Bourne', 'is', 'rescued', 'at', 'sea', 'by', 'a', 'fisherman.', 'With', 'nothing', 'to', 'go', 'on', 'but', 'a', 'Swiss', 'bank', 'account', 'number,', 'he', 'starts', 'to', 'reconstruct', 'his', 'life,', 'but', 'finds', 'that', 'many', 'people', 'he', 'encounters', 'want', 'him', 'dead.', 'However,', 'Bourne', 'realizes', 'that', 'he', 'has', 'the', 'combat', 'and', 'mental', 'skills', 'of', 'a', 'world-class', 'spy—but', 'who', 'does', 'he', 'work', 'for?']","['Action', 'Drama', 'Mystery', 'Thriller']","['sniper', 'assassin', 'amnesia', 'paris, france', 'based on novel or book', 'escape', 'barcelona, spain', 'spy', 'secret identity', 'passport', 'mission of murder', 'lovers', 'flashback', 'shootout', 'foot chase', 'cell phone', 'multiple identities', 'surveillance camera', 'hamburg, germany', 'fishing boat', 'langley virginia', 'safe deposit box', 'hand to hand combat', 'action hero', 'bourne', 'jason bourne', 'intense', 'powerful']","['Matt Damon', 'Franka Potente', 'Chris Cooper']",['Doug Liman']
1090007,First Shift,"['NYPD', 'veteran', 'Mike', 'and', 'rookie', 'Angela', 'tackle', 'a', 'high-stakes', 'day', 'on', 'New', ""York's"", 'toughest', 'streets,', 'diving', 'headfirst', 'into', 'a', 'vortex', 'of', 'danger', 'and', 'action.', 'Their', 'adrenaline-fueled', 'pursuits', 'and', 'unexpected', 'threats', 'unfold', 'as', 'they', 'navigate', 'perilous', 'encounters.', 'Amidst', 'the', 'chaos,', 'intense', 'challenges', 'forge', 'unbreakable', 'bonds.']","['Crime', 'Thriller', 'Action']",[],"['Gino Anthony Pesi', 'Kristen Renton', 'James McMenamin']",['Uwe Boll']
1005331,Carry-On,"['An', 'airport', 'security', 'officer', 'races', 'to', 'outsmart', 'a', 'mysterious', 'traveler', 'forcing', 'him', 'to', 'let', 'a', 'dangerous', 'item', 'slip', 'onto', 'a', 'Christmas', 'Eve', 'flight.']","['Thriller', 'Action']","['blackmail', 'flight', 'los angeles, california', 'christmas eve', 'los angeles airport (lax)']","['Taron Egerton', 'Jason Bateman', 'Sofia Carson']",['Jaume Collet-Serra']
1190586,Leggings Mania,"['Jeong-hee', 'was', 'living', 'with', 'a', 'man', 'due', 'to', 'a', 'de', 'facto', 'marriage.', 'One', 'day,', 'her', 'daughter,', 'Dam-hoi,', 'returned', 'from', 'her', 'study', 'abroad.', 'Dam-hoi', 'always', 'wears', 'leggings.', 'The', 'soon-to-be', 'stepdad,', 'Byeong-min,', 'who', 'is', 'usually', 'a', 'fan', 'of', 'leggings,', 'pays', 'attention', 'to', 'her', ""daughter's"", 'clothes.', 'Jeong-hee', 'noticed', 'it,', 'so', 'she', 'also', 'started', 'wearing', 'leggings', 'to', 'distract', 'her', 'young', 'prospective', 'husband.']","['Drama', 'Romance']","['softcore', 'nudity']","['James', 'Im Cho-hee', 'Im Tae-mok']",['Richard Kim']
565770,Blue Beetle,"['Recent', 'college', 'grad', 'Jaime', 'Reyes', 'returns', 'home', 'full', 'of', 'aspirations', 'for', 'his', 'future,', 'only', 'to', 'find', 'that', 'home', 'is', 'not', 'quite', 'as', 'he', 'left', 'it.', 'As', 'he', 'searches', 'to', 'find', 'his', 'purpose', 'in', 'the', 'world,', 'fate', 'intervenes', 'when', 'Jaime', 'unexpectedly', 'finds', 'himself', 'in', 'possession', 'of', 'an', 'ancient', 'relic', 'of', 'alien', 'biotechnology:', 'the', 'Scarab.']","['Action', 'Science Fiction', 'Adventure']","['armor', 'superhero', 'family relationships', 'family', 'high tech', 'job hunting', 'mexican american', 'aftercreditsstinger', 'duringcreditsstinger', 'immigrant family', 'college graduate', 'dc extended universe (dceu)', 'alien technology', 'brother sister relationship', 'latino']","['Xolo Mariduena', 'Bruna Marquezine', 'Susan Sarandon']",['Ángel Manuel Soto']
581,Dances with Wolves,"['Wounded', 'Civil', 'War', 'soldier', 'John', 'Dunbar', 'tries', 'to', 'commit', 'suicide—and', 'becomes', 'a', 'hero', 'instead.', 'As', 'a', 'reward,', ""he's"", 'assigned', 'to', 'his', 'dream', 'post,', 'a', 'remote', 'junction', 'on', 'the', 'Western', 'frontier,', 'and', 'soon', 'makes', 'unlikely', 'friends', 'with', 'the', 'local', 'Sioux', 'tribe.']","['Adventure', 'Drama', 'Western']","['friendship', 'mutiny', 'countryside', 'based on novel or book', 'unsociability', 'wolf', 'culture clash', 'self-discovery', 'freedom', 'desertion', 'language barrier', 'dakota', 'buffalo', 'native american', 'kansas, usa', 'sioux', 'tennessee', 'snow', 'pawnee tribe', '19th century', 'lakota', 'bison', 'somber', 'early america', 'provocative', 'dramatic', 'intense', 'foreboding', 'harsh', 'powerful']","['Kevin Costner', 'Mary McDonnell', 'Graham Greene']",['Kevin Costner']
52859,The Long Voyage Home,"['The', 'crew', 'of', 'the', 'merchant', 'ship', 'Glencairn', 'hope', 'to', 'survive', 'a', 'transatlantic', 'crossing', 'during', 'World', 'War', 'II.', 'Adapted', 'from', 'four', 'Eugene', ""O'Neill"", 'one-act', 'plays.']","['Drama', 'War']","['combat', 'machine gun', 'freighter']","['John Wayne', 'Thomas Mitchell', 'Ian Hunter']",['John Ford']
7131,Van Helsing,"['Famed', 'monster', 'slayer', 'Gabriel', 'Van', 'Helsing', 'is', 'dispatched', 'to', 'Transylvania', 'to', 'assist', 'the', 'last', 'of', 'the', 'Valerious', 'bloodline', 'in', 'defeating', 'Count', 'Dracula.', 'Anna', 'Valerious', 'reveals', 'that', 'Dracula', 'has', 'formed', 'an', 'unholy', 'alliance', 'with', 'Dr.', ""Frankenstein's"", 'monster', 'and', 'is', 'hell-bent', 'on', 'exacting', 'a', 'centuries-old', 'curse', 'on', 'her', 'family.']","['Horror', 'Adventure', 'Action']","['transylvania', 'vampire', 'vatican (holy see)', 'bite', 'castle', 'steampunk', 'werewolf', 'gothic horror', 'van helsing', 'notre dame cathedral', '19th century', 'mr. hyde', 'frankenstein', 'dracula', 'fantasy', 'amused']","['Hugh Jackman', 'Kate Beckinsale', 'Richard Roxburgh']",['Stephen Sommers']
497698,Black Widow,"['Natasha', 'Romanoff,', 'also', 'known', 'as', 'Black', 'Widow,', 'confronts', 'the', 'darker', 'parts', 'of', 'her', 'ledger', 'when', 'a', 'dangerous', 'conspiracy', 'with', 'ties', 'to', 'her', 'past', 'arises.', 'Pursued', 'by', 'a', 'force', 'that', 'will', 'stop', 'at', 'nothing', 'to', 'bring', 'her', 'down,', 'Natasha', 'must', 'deal', 'with', 'her', 'history', 'as', 'a', 'spy', 'and', 'the', 'broken', 'relationships', 'left', 'in', 'her', 'wake', 'long', 'before', 'she', 'became', 'an', 'Avenger.']","['Action', 'Adventure', 'Science Fiction']","['assassin', 'hero', 'spy', 'kgb', 'based on comic', 'female assassin', 'female spy', 'female hero', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'woman director']","['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz']",['Cate Shortland']
273248,The Hateful Eight,"['Bounty', 'hunters', 'seek', 'shelter', 'from', 'a', 'raging', 'blizzard', 'and', 'get', 'caught', 'up', 'in', 'a', 'plot', 'of', 'betrayal', 'and', 'deception.']","['Drama', 'Mystery', 'Western']","['bounty hunter', 'wyoming, usa', 'narration', 'mountain', 'hangman', 'whodunit', 'stagecoach', 'blizzard', 'post civil war', '19th century', 'dramatic', 'male rape']","['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh']",['Quentin Tarantino']
138446,Men and Beasts,"['The', 'plot', 'is', 'based', 'on', 'the', 'dramatic', 'fate', 'of', 'the', 'Red', 'Army', 'commander', 'Aleksei', 'Ivanovich', 'Pavlov.', 'Having', 'been', 'captured', 'in', 'January', '1942', 'and', 'being', 'among', 'the', 'displaced', 'persons,', 'he', ""didn't"", 'immediately', 'decide', 'to', 'return', 'to', 'the', 'USSR.', 'Having', 'rolled', 'around', 'the', 'foreign', 'country', 'for', '17', 'years,', 'Aleksei', 'nevertheless', 'returned', 'to', 'his', 'homeland.', 'He', 'goes', 'to', 'his', 'brother', 'in', 'the', 'south', 'of', 'the', 'country', 'to', 'Sevastopol.', 'Aleksei', 'accidentally', 'meets', 'the', 'doctor', 'Anna', 'Andreyevna,', 'who', 'was', 'saved', 'from', 'death', 'in', 'besieged', 'Leningrad.', 'She', 'travels', 'by', 'car', 'from', 'Moscow', 'and', 'also', 'to', 'the', 'south,', 'with', 'her', 'daughter', 'Tanya;', 'she', 'suggests', 'he', 'join', 'them.', 'Aleksei', 'tells', 'about', 'his', 'life', 'on', 'the', 'road.']",['Drama'],"['corruption', 'capitalism', 'germany', 'concentration camp', 'prisoner of war', 'soviet union', 'concentration camp prisoner', 'road trip', 'argentina', 'car accident', 'buchenwald', 'nazism', 'red army', '1940s', 'mother daughter relationship']","['Nikolay Eryomenko', 'Tamara Makarova', 'Zhanna Bolotova']",['Sergei Gerasimov']
26338,Romance,"['Frustrated', 'by', 'the', 'lack', 'of', 'intimacy', 'in', 'her', 'relationship,', 'a', 'young', 'schoolteacher', 'goes', 'through', 'a', 'series', 'of', 'intimidating', 'and', 'often', 'violent', 'sexual', 'partners.']","['Drama', 'Romance']","['bondage', 'sexual frustration', 'sadism', 'pregnancy', 'unfaithfulness', 'boyfriend girlfriend relationship', 'woman director', 'female sexuality', 'erotic fantasy', 'intimacy', 'sexual encounter', 'dysfunctional relationship', 'sexual perversion']","['Caroline Ducey', 'Sagamore Stévenin', 'François Berléand']",['Catherine Breillat']
96721,Rush,"['In', 'the', '1970s,', 'a', 'rivalry', 'propels', 'race', 'car', 'drivers', 'Niki', 'Lauda', 'and', 'James', 'Hunt', 'to', 'fame', 'and', 'glory', '—', 'until', 'a', 'horrible', 'accident', 'threatens', 'to', 'end', 'it', 'all.']","['Drama', 'Action']","['car race', 'sports', 'world champion', 'based on true story', 'racing', 'adventurer', 'formula one (f1)', 'serious', 'ambivalent', 'bold', 'compassionate']","['Chris Hemsworth', 'Daniel Brühl', 'Olivia Wilde']",['Ron Howard']
1540604,Conference Marking 80th Anniv. of China's WWII & Global Anti-Fascist Victory,"['On', 'the', 'morning', 'of', 'September', '3,', '2025,', 'a', 'grand', 'military', 'parade', 'will', 'be', 'held', 'at', 'Tiananmen', 'Square', 'in', 'the', 'capital.', 'Xi', 'Jinping,', 'General', 'Secretary', 'of', 'the', 'Communist', 'Party', 'of', 'China', 'Central', 'Committee,', 'President', 'of', 'the', 'State,', 'and', 'Chairman', 'of', 'the', 'Central', 'Military', 'Commission,', 'will', 'attend', 'the', 'conference', 'commemorating', 'the', '80th', 'anniversary', 'of', 'the', 'victory', 'of', 'the', 'Chinese', 'People’s', 'War', 'of', 'Resistance', 'Against', 'Japanese', 'Aggression', 'and', 'the', 'World', 'Anti-Fascist', 'War', 'and', 'deliver', 'an', 'important', 'speech.', 'This', 'parade', 'will', 'not', 'organize', 'formations', 'of', 'veterans', 'who', 'directly', 'fought', 'in', 'the', 'war', 'of', 'resistance;', 'instead,', 'veterans,', 'retired', 'comrades,', 'former', 'militia', 'members,', 'exemplary', 'local', 'figures', 'who', 'supported', 'the', 'front,', 'and', 'relatives', 'of', 'fallen', 'martyrs', 'will', 'be', 'invited', 'to', 'Tiananmen', 'to', 'watch', 'the', 'ceremony.', 'At', 'the', 'same', 'time,', 'veterans', 'of', 'the', 'War', 'of', 'Resistance', 'from', 'the', 'Kuomintang', 'will', 'also', 'be', 'invited', 'to', 'attend', 'as', 'honored', 'guests.']",['Documentary'],"['military parade', 'powerful']","['Xi Jinping', 'Vladimir Putin', 'Kim Jong-un']",[]
14869,G.I. Joe: The Rise of Cobra,"['From', 'the', 'Egyptian', 'desert', 'to', 'deep', 'below', 'the', 'polar', 'ice', 'caps,', 'the', 'elite', 'G.I.', 'JOE', 'team', 'uses', 'the', 'latest', 'in', 'next-generation', 'spy', 'and', 'military', 'equipment', 'to', 'fight', 'the', 'corrupt', 'arms', 'dealer', 'Destro', 'and', 'the', 'growing', 'threat', 'of', 'the', 'mysterious', 'Cobra', 'organization', 'to', 'prevent', 'them', 'from', 'plunging', 'the', 'world', 'into', 'chaos.']","['Adventure', 'Action', 'Thriller', 'Science Fiction']","['government', 'technology', 'hostage', 'laser', 'warhead', 'president', 'revenge', 'murder', 'attack', 'terrorism', 'explosion', 'scientist', 'evil', 'cobra', '2020s']","['Adewale Akinnuoye-Agbaje', 'Christopher Eccleston', 'Lee Byung-hun']",['Stephen Sommers']
9336,Police Academy,"['New', 'rules', 'enforced', 'by', 'the', 'Lady', 'Mayoress', 'mean', 'that', 'sex,', 'weight,', 'height', 'and', 'intelligence', 'need', 'no', 'longer', 'be', 'a', 'factor', 'for', 'joining', 'the', 'Police', 'Force.', 'This', 'opens', 'the', 'floodgates', 'for', 'all', 'and', 'sundry', 'to', 'enter', 'the', 'Police', 'Academy,', 'much', 'to', 'the', 'chagrin', 'of', 'the', 'instructors.', 'Not', 'everyone', 'is', 'there', 'through', 'choice,', 'though.', 'Social', 'misfit', 'Mahoney', 'has', 'been', 'forced', 'to', 'sign', 'up', 'as', 'the', 'only', 'alternative', 'to', 'a', 'jail', 'sentence', 'and', 'it', ""doesn't"", 'take', 'long', 'before', 'he', 'falls', 'foul', 'of', 'the', 'boorish', 'Lieutenant', 'Harris.', 'But', 'before', 'long,', 'Mahoney', 'realises', 'that', 'he', 'is', 'enjoying', 'being', 'a', 'police', 'cadet', 'and', 'decides', 'he', 'wants', 'to', 'stay...', 'while', 'Harris', 'decides', 'he', 'wants', 'Mahoney', 'out!']","['Comedy', 'Crime']","['trainer', 'recruit', 'shenanigan', 'police academy']","['Steve Guttenberg', 'Kim Cattrall', 'G.W. Bailey']",['Hugh Wilson']
262841,Monster Trucks,"['Tripp', 'is', 'a', 'high', 'school', 'senior', 'with', 'a', 'knack', 'for', 'building', 'trucks', 'who', 'makes', 'an', 'incredible', 'discovery', '-', 'a', 'gas-guzzling', 'creature', 'named', 'Creech.', 'To', 'protect', 'his', 'mischievous', 'new', 'friend,', 'Tripp', 'hides', 'Creech', 'under', 'the', 'hood', 'of', 'his', 'latest', 'creation,', 'turning', 'it', 'into', 'a', 'real-life', 'super-powered', 'Monster', 'Truck.', 'Together,', 'this', 'unlikely', 'duo', 'with', 'a', 'shared', 'taste', 'for', 'speed', 'team', 'up', 'on', 'a', 'wild', 'and', 'unforgettable', 'journey', 'to', 'reunite', 'Creech', 'with', 'his', 'family.']","['Action', 'Comedy', 'Science Fiction']","['small town', 'monster', 'pickup truck', 'live action and animation', 'monster truck']","['Lucas Till', 'Jane Levy', 'Amy Ryan']",['Chris Wedge']
58574,Sherlock Holmes: A Game of Shadows,"['There', 'is', 'a', 'new', 'criminal', 'mastermind', 'at', 'large', '(Professor', 'Moriarty)', 'and', 'not', 'only', 'is', 'he', 'Holmes’', 'intellectual', 'equal,', 'but', 'his', 'capacity', 'for', 'evil', 'and', 'lack', 'of', 'conscience', 'may', 'give', 'him', 'an', 'advantage', 'over', 'the', 'detective.']","['Adventure', 'Action', 'Crime', 'Mystery']","['london, england', 'paris, france', 'detective inspector', 'steampunk', 'buddy', 'criminal mastermind', '19th century', 'sherlock holmes']","['Robert Downey Jr.', 'Jude Law', 'Noomi Rapace']",['Guy Ritchie']
