movie_id,title,overview,genres,keywords,cast,crew
146233,Prisoners,"['Keller', 'Dover', 'is', 'facing', 'every', 'parent’s', 'worst', 'nightmare.', 'His', 'six-year-old', 'daughter,', 'Anna,', 'is', 'missing,', 'together', 'with', 'her', 'young', 'friend,', 'Joy,', 'and', 'as', 'minutes', 'turn', 'to', 'hours,', 'panic', 'sets', 'in.', 'The', 'only', 'lead', 'is', 'a', 'dilapidated', 'RV', 'that', 'had', 'earlier', 'been', 'parked', 'on', 'their', 'street.']","['Drama', 'Thriller', 'Crime']","['pennsylvania, usa', 'kidnapping', 'hostage', 'detective', 'maze', 'symbolism', 'investigation', 'georgia', 'beating', 'god', 'revenge', 'vigilante', 'rural area', 'crime scene', 'brutality', 'candlelight vigil', 'mysterious', 'aggressive', 'animal cruelty', 'neo-noir', 'sex offender', 'child abduction']","['Hugh Jackman', 'Jake Gyllenhaal', 'Viola Davis']",['Denis Villeneuve']
8587,The Lion King,"['Young', 'lion', 'prince', 'Simba,', 'eager', 'to', 'one', 'day', 'become', 'king', 'of', 'the', 'Pride', 'Lands,', 'grows', 'up', 'under', 'the', 'watchful', 'eye', 'of', 'his', 'father', 'Mufasa;', 'all', 'the', 'while', 'his', 'villainous', 'uncle', 'Scar', 'conspires', 'to', 'take', 'the', 'throne', 'for', 'himself.', 'Amid', 'betrayal', 'and', 'tragedy,', 'Simba', 'must', 'confront', 'his', 'past', 'and', 'find', 'his', 'rightful', 'place', 'in', 'the', 'Circle', 'of', 'Life.']","['Family', 'Animation', 'Drama', 'Fantasy', 'Adventure']","['father murder', 'loss of loved one', 'africa', 'lion', 'cartoon', 'manipulation', 'villain', 'redemption', 'musical', 'uncle', 'coming of age', 'murder', 'warthog', 'shaman', 'king', 'scar', 'family', 'hyena', 'meerkat', 'nature', 'mandrill', 'inspirational', 'comforting', 'powerful']","['Matthew Broderick', 'Moira Kelly', 'Nathan Lane']","['Roger Allers', 'Rob Minkoff']"
49521,Man of Steel,"['A', 'young', 'boy', 'learns', 'that', 'he', 'has', 'extraordinary', 'powers', 'and', 'is', 'not', 'of', 'this', 'earth.', 'As', 'a', 'young', 'man,', 'he', 'journeys', 'to', 'discover', 'where', 'he', 'came', 'from', 'and', 'what', 'he', 'was', 'sent', 'here', 'to', 'do.', 'But', 'the', 'hero', 'in', 'him', 'must', 'emerge', 'if', 'he', 'is', 'to', 'save', 'the', 'world', 'from', 'annihilation', 'and', 'become', 'the', 'symbol', 'of', 'hope', 'for', 'all', 'mankind.']","['Action', 'Adventure', 'Science Fiction']","['saving the world', 'flying', 'hope', 'superhero', 'based on comic', 'alien planet', 'superhuman', 'alien invasion', 'super power', 'mysterious force', 'reboot', 'save the day', 'dc extended universe (dceu)', 'save the planet', 'origin story', 'alien spaceship', 'awestruck', 'bold', 'defiant', 'vibrant']","['Henry Cavill', 'Amy Adams', 'Russell Crowe']",['Zack Snyder']
1522847,Millionaire,"['A', 'humble', 'farmer', 'and', 'gambler', 'from', 'southern', 'Chile', 'becomes', 'the', 'winner', 'of', 'the', ""country's"", 'largest', 'lottery.', 'His', 'joy', 'turns', 'into', 'anguish', 'when', 'he', 'finds', 'the', 'winning', 'ticket', 'completely', 'ruined.', 'Alongside', 'his', 'family', 'and', 'friends,', 'he', 'embarks', 'on', 'an', 'exciting', 'odyssey', 'to', 'reclaim', 'the', 'prize.']",['Documentary'],[],"['Liam', 'ASLILK21ID']","['José Isla', 'Felipe Isla']"
58,Pirates of the Caribbean: Dead Man's Chest,"['Captain', 'Jack', 'Sparrow', 'races', 'to', 'recover', 'the', 'heart', 'of', 'Davy', 'Jones', 'to', 'avoid', 'enslaving', 'his', 'soul', 'to', ""Jones'"", 'service,', 'as', 'other', 'friends', 'and', 'foes', 'seek', 'the', 'heart', 'for', 'their', 'own', 'agenda', 'as', 'well.']","['Adventure', 'Fantasy', 'Action']","['witch', 'daughter', 'ship', 'exotic island', 'bondage', 'monster', 'captain', 'fortune teller', 'compass', 'sword fight', 'pirate', 'cannibal', 'swashbuckler', 'kraken', 'aftercreditsstinger', 'based on theme park ride']","['Johnny Depp', 'Orlando Bloom', 'Keira Knightley']",['Gore Verbinski']
1426776,STRAW,"['What', 'will', 'be', 'her', 'last', 'straw?', 'A', 'devastatingly', 'bad', 'day', 'pushes', 'a', 'hardworking', 'single', 'mother', 'to', 'the', 'breaking', 'point', '—', 'and', 'into', 'a', 'shocking', 'act', 'of', 'desperation.']","['Thriller', 'Drama', 'Crime']","['bank manager', 'arrest', 'loss of job', 'sick child', 'angry', 'aggressive', 'hopeless', 'traffic ticket', 'intimidation by police', 'mother daughter relationship', 'loss of home', 'anxious', 'hostages', 'provocative', 'absurd', 'audacious', 'callous', 'earnest', 'frustrated', 'fbi operation', 'shot to death', 'broke', 'life threatening', 'straw']","['Taraji P. Henson', 'Sherri Shepherd', 'Teyana Taylor']",['Tyler Perry']
957119,Sidelined: The QB and Me,"['Dallas,', 'a', 'burdened', 'but', 'headstrong', 'dancer,', 'is', 'determined', 'to', 'get', 'into', 'the', 'best', 'dance', 'school', 'in', 'the', 'country—her', 'late', 'mother’s', 'alma', 'mater.', 'However,', 'that', 'dream', 'is', 'suddenly', 'derailed', 'when', 'the', 'cheeky', 'yet', 'secretly', 'grieving', 'football', 'star,', 'Drayton,', 'crashes', 'into', 'her', 'life', 'with', 'a', 'unique', 'story', 'of', 'his', 'own.', 'Will', 'the', 'two', 'of', 'them', 'be', 'able', 'to', 'grow', 'into', 'their', 'dreams', 'together,', 'or', 'will', 'their', 'dreams', 'be', 'sidelined?']","['Comedy', 'Romance']","['high school', 'based on novel or book', 'american football player', 'based on web novel']","['Siena Agudong', 'Noah Beck', 'Drew Ray Tanner']",['Justin Wu']
581528,"The Gangster, the Cop, the Devil","['After', 'barely', 'surviving', 'a', 'brutal', 'attack', 'by', 'a', 'sadistic', 'serial', 'killer,', 'crime', 'boss', 'Jang', 'Dong-su', 'is', 'left', 'humiliated.', 'Determined', 'to', 'catch', 'the', 'killer', 'known', 'as', 'K,', 'he', 'forms', 'an', 'uneasy', 'alliance', 'with', 'Jung', 'Tae-seok,', 'a', 'relentless', 'and', 'incorruptible', 'detective', 'who', 'often', 'disrupts', 'his', 'illegal', 'business.', 'However,', 'while', 'Jang', 'Dong-su', 'wants', 'K', 'dead,', 'Jung', 'Tae-suk', 'is', 'determined', 'to', 'bring', 'him', 'to', 'justice.', 'With', 'a', 'deal', 'in', 'place—whoever', 'finds', 'K', 'first', 'will', 'decide', 'his', 'fate—the', 'hunt', 'begins,', 'blurring', 'the', 'lines', 'between', 'crime', 'and', 'law.']","['Crime', 'Action', 'Thriller']","['police', 'gangster', 'based on true story', 'serial killer', 'gang', 'aggressive', 'tense']","['Don Lee', 'Kim Moo-yul', 'Kim Sung-kyu']",['Lee Won-tae']
12444,Harry Potter and the Deathly Hallows: Part 1,"['Harry,', 'Ron', 'and', 'Hermione', 'walk', 'away', 'from', 'their', 'last', 'year', 'at', 'Hogwarts', 'to', 'find', 'and', 'destroy', 'the', 'remaining', 'Horcruxes,', 'putting', 'an', 'end', 'to', ""Voldemort's"", 'bid', 'for', 'immortality.', 'But', 'with', ""Harry's"", 'beloved', 'Dumbledore', 'dead', 'and', ""Voldemort's"", 'unscrupulous', 'Death', 'Eaters', 'on', 'the', 'loose,', 'the', 'world', 'is', 'more', 'dangerous', 'than', 'ever.']","['Adventure', 'Fantasy']","['witch', 'friendship', 'london, england', 'corruption', 'escape', 'teleportation', 'isolation', 'magic', 'bravery', 'radio', 'road trip', 'shelter', 'tension', 'attack', 'werewolf', 'ghost', 'road movie', 'wizard', 'christmas', 'based on young adult novel']","['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint']",['David Yates']
14836,Coraline,"['Wandering', 'her', 'rambling', 'old', 'house', 'in', 'her', 'boring', 'new', 'town,', '11-year-old', 'Coraline', 'discovers', 'a', 'hidden', 'door', 'to', 'a', 'strangely', 'idealized', 'version', 'of', 'her', 'life.', 'In', 'order', 'to', 'stay', 'in', 'the', 'fantasy,', 'she', 'must', 'make', 'a', 'frighteningly', 'real', 'sacrifice.']","['Animation', 'Family', 'Fantasy']","['friendship', 'dreams', 'based on novel or book', 'villain', 'eye', 'stuffed animal', 'stop motion', 'parallel world', 'button', 'new home', 'secret door', 'female villain', 'aftercreditsstinger', 'duringcreditsstinger', 'horror for children', 'talking cat', 'somber', 'parallel universe', 'neil gaiman', 'coraline', 'callous', 'ghoulish', 'gloomy', 'coraline y la puerta']","['Dakota Fanning', 'Teri Hatcher', 'Jennifer Saunders']",['Henry Selick']
1726,Iron Man,"['After', 'being', 'held', 'captive', 'in', 'an', 'Afghan', 'cave,', 'billionaire', 'engineer', 'Tony', 'Stark', 'creates', 'a', 'unique', 'weaponized', 'suit', 'of', 'armor', 'to', 'fight', 'evil.']","['Action', 'Science Fiction', 'Adventure']","['middle east', 'superhero', 'arms dealer', 'malibu', 'based on comic', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'counterterrorism', 'irreverent', 'powerful']","['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges']",['Jon Favreau']
603,The Matrix,"['Set', 'in', 'the', '22nd', 'century,', 'The', 'Matrix', 'tells', 'the', 'story', 'of', 'a', 'computer', 'hacker', 'who', 'joins', 'a', 'group', 'of', 'underground', 'insurgents', 'fighting', 'the', 'vast', 'and', 'powerful', 'computers', 'who', 'now', 'rule', 'the', 'earth.']","['Action', 'Science Fiction']","['man vs machine', 'martial arts', 'dreams', 'artificial intelligence (a.i.)', 'saving the world', 'hacker', 'self sacrifice', 'virtual reality', 'fight', 'prophecy', 'truth', 'philosophy', 'dystopia', 'insurgence', 'simulated reality ', 'cyberpunk', 'dream world', 'messiah', 'action hero', 'gnosticism', 'allegory of the cave']","['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss']","['Lana Wachowski', 'Lilly Wachowski']"
280,Terminator 2: Judgment Day,"['Ten', 'years', 'after', 'the', 'events', 'of', 'the', 'original,', 'a', 'reprogrammed', 'T-800', 'is', 'sent', 'back', 'in', 'time', 'to', 'protect', 'young', 'John', 'Connor', 'from', 'the', 'shape-shifting', 'T-1000.', 'Together', 'with', 'his', 'mother', 'Sarah,', 'he', 'fights', 'to', 'stop', 'Skynet', 'from', 'triggering', 'a', 'nuclear', 'apocalypse.']","['Action', 'Thriller', 'Science Fiction']","['man vs machine', 'cyborg', 'shotgun', 'dystopia', 'moral ambiguity', 'post-apocalyptic future', 'villain', 'time travel', 'mental institution', 'juvenile delinquent', 'fictional war', 'urban setting', 'troubled teen', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase', 'aggressive', 'action hero', 'complex', 'good versus evil', 'sinister', 'depressing', 'commanding', 'compassionate', 'exhilarated']","['Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong']",['James Cameron']
809,Shrek 2,"['Shrek,', 'Fiona,', 'and', 'Donkey', 'set', 'off', 'to', 'Far,', 'Far', 'Away', 'to', 'meet', ""Fiona's"", 'mother', 'and', 'father,', 'the', 'Queen', 'and', 'King.', 'But', 'not', 'everyone', 'is', 'happily', 'ever', 'after.', 'Shrek', 'and', 'the', 'King', 'find', 'it', 'difficult', 'to', 'get', 'along,', 'and', ""there's"", 'tension', 'in', 'the', 'marriage.', 'The', 'Fairy', 'Godmother', 'discovers', 'that', 'Fiona', 'has', 'married', 'Shrek', 'instead', 'of', 'her', 'son', 'Prince', 'Charming', 'and', 'plots', 'to', 'destroy', 'their', 'marriage.']","['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']","['prison', 'princess', 'magic', 'kingdom', 'fairy tale', 'liberation', 'transformation', 'honeymoon', 'prince', 'villain', 'parents-in-law', 'enchantment', 'sequel', 'anthropomorphism', 'dragon', 'ogre', 'fairy godmother', 'cartoon donkey']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']","['Andrew Adamson', 'Kelly Asbury', 'Conrad Vernon']"
475557,Joker,"['During', 'the', '1980s,', 'a', 'failed', 'stand-up', 'comedian', 'is', 'driven', 'insane', 'and', 'turns', 'to', 'a', 'life', 'of', 'crime', 'and', 'chaos', 'in', 'Gotham', 'City', 'while', 'becoming', 'an', 'infamous', 'psychopathic', 'crime', 'figure.']","['Crime', 'Thriller', 'Drama']","['dreams', 'street gang', 'society', 'psychopath', 'clown', 'villain', 'based on comic', 'murder', 'psychological thriller', 'criminal mastermind', 'cynical', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'prophetic', 'subway train', 'social realism', 'supervillain', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz']",['Todd Phillips']
324544,In the Lost Lands,"['A', 'queen', 'sends', 'the', 'powerful', 'and', 'feared', 'sorceress', 'Gray', 'Alys', 'to', 'the', 'ghostly', 'wilderness', 'of', 'the', 'Lost', 'Lands', 'in', 'search', 'of', 'a', 'magical', 'power,', 'where', 'she', 'and', 'her', 'guide,', 'the', 'drifter', 'Boyce,', 'must', 'outwit', 'and', 'outfight', 'both', 'man', 'and', 'demon.']","['Action', 'Fantasy', 'Adventure']","['witch', 'dystopia', 'sorcery', 'betrayal', 'based on short story', 'sorceress', 'high fantasy', 'survival adventure']","['Milla Jovovich', 'Dave Bautista', 'Arly Jover']",['Paul W. S. Anderson']
1428210,One Hit Wonder,"['When', 'big', 'dreams', 'meet', 'second', 'chances,', 'two', 'dreamers', 'Entoy', 'and', 'Lorina', 'chase', 'fame', 'in', 'the', 'world', 'of', ""'90s"", 'OPM.', 'Will', 'they', 'make', 'it?']","['Romance', 'Music', 'Drama']",[],"['Khalil Ramos', 'Sue Ramirez', 'Romnick Sarmenta']",['Marla Ancheta']
863,Toy Story 2,"['Andy', 'heads', 'off', 'to', 'Cowboy', 'Camp,', 'leaving', 'his', 'toys', 'to', 'their', 'own', 'devices.', 'Things', 'shift', 'into', 'high', 'gear', 'when', 'an', 'obsessive', 'toy', 'collector', 'named', 'Al', 'McWhiggen,', 'owner', 'of', ""Al's"", 'Toy', 'Barn', 'kidnaps', 'Woody.', ""Andy's"", 'toys', 'mount', 'a', 'daring', 'rescue', 'mission,', 'Buzz', 'Lightyear', 'meets', 'his', 'match', 'and', 'Woody', 'has', 'to', 'decide', 'where', 'he', 'and', 'his', 'heart', 'truly', 'belong.']","['Animation', 'Comedy', 'Family']","['friendship', 'airplane', 'museum', 'prosecution', 'identity crisis', 'villain', 'flea market', 'collector', 'sequel', 'buddy', 'rescue team', 'prospector', 'garage sale', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects come to life', 'comforting']","['Tom Hanks', 'Tim Allen', 'Joan Cusack']",['John Lasseter']
791373,Zack Snyder's Justice League,"['Determined', 'to', 'ensure', ""Superman's"", 'ultimate', 'sacrifice', 'was', 'not', 'in', 'vain,', 'Bruce', 'Wayne', 'aligns', 'forces', 'with', 'Diana', 'Prince', 'with', 'plans', 'to', 'recruit', 'a', 'team', 'of', 'metahumans', 'to', 'protect', 'the', 'world', 'from', 'an', 'approaching', 'threat', 'of', 'catastrophic', 'proportions.']","['Action', 'Adventure', 'Fantasy']","['saving the world', 'superhero', 'resurrection', 'based on comic', 'superhero team', 'planet invasion', 'shocking', 'action hero', 'dc extended universe (dceu)', 'superhero teamup']","['Ben Affleck', 'Henry Cavill', 'Gal Gadot']",['Zack Snyder']
38757,Tangled,"['Feisty', 'teenager', 'Rapunzel,', 'who', 'has', 'long', 'and', 'magical', 'hair,', 'wants', 'to', 'go', 'and', 'see', 'sky', 'lanterns', 'on', 'her', 'eighteenth', 'birthday,', 'but', ""she's"", 'bound', 'to', 'a', 'tower', 'by', 'her', 'overprotective', 'mother.', 'She', 'strikes', 'a', 'deal', 'with', 'Flynn', 'Rider,', 'a', 'charming', 'wanted', 'thief,', 'and', 'the', 'duo', 'set', 'off', 'on', 'an', 'action-packed', 'escapade.']","['Animation', 'Family', 'Adventure']","['princess', 'magic', 'hostage', 'fairy tale', 'horse', 'villain', 'musical', 'blonde', 'coming of age', 'tower', 'selfishness', 'healing power', 'female villain', 'adventurer', 'based on fairy tale', 'duringcreditsstinger', 'healing gift', 'animal sidekick', 'magic land', 'comforting']","['Mandy Moore', 'Zachary Levi', 'Donna Murphy']","['Byron Howard', 'Nathan Greno']"
1359977,Conjuring the Cult,"['After', 'discovering', 'his', 'blood-soaked', 'daughter', 'dead', 'in', 'the', 'bathtub,', 'David', 'Bryson', 'attends', 'a', 'self-help', 'group', 'to', 'help', 'save', 'him', 'from', 'his', 'ghostly', 'nightmares.', 'But', 'when', 'a', 'group', 'of', 'mysterious', 'cult-like', 'women', 'offer', 'to', 'help', 'him', 'resurrect', 'his', 'daughter.', ""David's"", 'choices', 'will', 'not', 'just', 'decide', 'his', 'fate...', 'but', 'the', 'fate', 'of', 'his', 'dead', ""daughter's"", 'SOUL.']","['Horror', 'Drama']",[],"['Neil Green', 'Elissa Dowling', 'Chynna Rae Shurts']",['Calvin Morie McCarthy']
3597,I Know What You Did Last Summer,"['After', 'an', 'accident', 'on', 'a', 'winding', 'road,', 'four', 'teens', 'make', 'the', 'fatal', 'mistake', 'of', 'dumping', 'their', ""victim's"", 'body', 'into', 'the', 'sea.', 'Exactly', 'one', 'year', 'later,', 'the', 'deadly', 'secret', 'resurfaces', 'as', ""they're"", 'stalked', 'by', 'a', 'hook-handed', 'figure.']","['Horror', 'Thriller', 'Mystery']","['high school', 'police', 'blackmail', 'fisherman', 'cover-up', 'friends', 'revenge', 'murder', 'pageant', 'slasher', 'hook', 'killer', 'teen scream']","['Jennifer Love Hewitt', 'Freddie Prinze Jr.', 'Sarah Michelle Gellar']",['Jim Gillespie']
228150,Fury,"['April,', '1945.', 'As', 'the', 'Allies', 'make', 'their', 'final', 'push', 'in', 'the', 'European', 'Theatre,', 'a', 'battle-hardened', 'army', 'sergeant', 'named', 'Wardaddy', 'commands', 'a', 'Sherman', 'tank', 'and', 'her', 'five-man', 'crew', 'on', 'a', 'deadly', 'mission', 'behind', 'enemy', 'lines.', 'Outnumbered', 'and', 'outgunned,', 'and', 'with', 'a', 'rookie', 'soldier', 'thrust', 'into', 'their', 'platoon,', 'Wardaddy', 'and', 'his', 'men', 'face', 'overwhelming', 'odds', 'in', 'their', 'heroic', 'attempts', 'to', 'strike', 'at', 'the', 'heart', 'of', 'Nazi', 'Germany.']","['War', 'Drama', 'Action']","['hero', 'nazi', 'ambush', 'bravery', 'world war ii', 'heroism', 'tank', 'europe', 'execution', 'battle', 'brutality', 'hatred', 'tank battle', 'shocking', '1940s', 'enclosed space', 'beating the odds', 'european theatre', 'tanks']","['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman']",['David Ayer']
1315988,Mikaela,"['During', 'the', 'eve', 'of', 'the', '6th', 'of', 'January,', 'a', 'record-breaking', 'snowstorm', 'sweeps', 'across', 'Spain.', 'In', 'the', 'midst', 'of', 'its', 'chaos,', 'a', 'group', 'of', 'robbers', 'seizes', 'the', 'opportunity', 'to', 'hijack', 'an', 'armoured', 'van.', 'A', 'few', 'meters', 'away', 'is', 'Leo,', 'a', 'finished', 'policeman', 'who', 'has', 'nothing', 'to', 'lose.', 'With', 'the', 'unexpected', 'aid', 'of', 'a', 'young', 'woman,', 'he', 'will', 'try', 'to', 'stop', 'the', 'band', 'from', 'running', 'away', 'with', 'their', 'loot.']","['Action', 'Thriller', 'Adventure']","['snowstorm', 'cop', 'traffic jam', 'heist', 'disaster']","['Antonio Resines', 'Natalia Azahara', 'Roger Casamajor']",['Daniel Calparsoro']
667538,Transformers: Rise of the Beasts,"['When', 'a', 'new', 'threat', 'capable', 'of', 'destroying', 'the', 'entire', 'planet', 'emerges,', 'Optimus', 'Prime', 'and', 'the', 'Autobots', 'must', 'team', 'up', 'with', 'a', 'powerful', 'faction', 'known', 'as', 'the', 'Maximals.', 'With', 'the', 'fate', 'of', 'humanity', 'hanging', 'in', 'the', 'balance,', 'humans', 'Noah', 'and', 'Elena', 'will', 'do', 'whatever', 'it', 'takes', 'to', 'help', 'the', 'Transformers', 'as', 'they', 'engage', 'in', 'the', 'ultimate', 'battle', 'to', 'save', 'Earth.']","['Science Fiction', 'Adventure', 'Action']","['peru', 'alien', 'end of the world', 'based on toy', 'robot', 'duringcreditsstinger', '1990s', 'brother brother relationship']","['Anthony Ramos', 'Dominique Fishback', 'Peter Cullen']",['Steven Caple Jr.']
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,"['Tanjiro', 'Kamado,', 'joined', 'with', 'Inosuke', 'Hashibira,', 'a', 'boy', 'raised', 'by', 'boars', 'who', 'wears', 'a', ""boar's"", 'head,', 'and', 'Zenitsu', 'Agatsuma,', 'a', 'scared', 'boy', 'who', 'reveals', 'his', 'true', 'power', 'when', 'he', 'sleeps,', 'boards', 'the', 'Infinity', 'Train', 'on', 'a', 'new', 'mission', 'with', 'the', 'Fire', 'Hashira,', 'Kyojuro', 'Rengoku,', 'to', 'defeat', 'a', 'demon', 'who', 'has', 'been', 'tormenting', 'the', 'people', 'and', 'killing', 'the', 'demon', 'slayers', 'who', 'oppose', 'it!']","['Animation', 'Action', 'Fantasy', 'Thriller']","['fight', 'magic', 'supernatural', 'psychology', 'gore', 'sequel', 'coming of age', 'survival', 'tragedy', 'based on manga', 'demon', 'historical', 'family', 'mutilation', 'dark fantasy', 'shounen', 'anime', 'taisho']","['Natsuki Hanae', 'Akari Kito', 'Hiro Shimono']",['Haruo Sotozaki']
1239193,Deep Cover,"['Kat', 'is', 'an', 'improv', 'comedy', 'teacher', 'beginning', 'to', 'question', 'if', 'she’s', 'missed', 'her', 'shot', 'at', 'success.', 'When', 'an', 'undercover', 'cop', 'offers', 'her', 'the', 'role', 'of', 'a', 'lifetime,', 'she', 'recruits', 'two', 'of', 'her', 'students', 'to', 'infiltrate', 'London’s', 'gangland', 'by', 'impersonating', 'dangerous', 'criminals.']","['Action', 'Comedy', 'Crime']","['drug dealer', 'london, england', 'comedian', 'organized crime', 'infiltration', 'undercover operation', 'hit by a car', 'sting operation', 'buddy comedy', 'met police', 'improv group', 'amused']","['Bryce Dallas Howard', 'Orlando Bloom', 'Nick Mohammed']",['Tom Kingsley']
156022,The Equalizer,"['McCall', 'believes', 'he', 'has', 'put', 'his', 'mysterious', 'past', 'behind', 'him', 'and', 'dedicated', 'himself', 'to', 'beginning', 'a', 'new,', 'quiet', 'life.', 'But', 'when', 'he', 'meets', 'Teri,', 'a', 'young', 'girl', 'under', 'the', 'control', 'of', 'ultra-violent', 'Russian', 'gangsters,', 'he', 'can’t', 'stand', 'idly', 'by', '–', 'he', 'has', 'to', 'help', 'her.', 'Armed', 'with', 'hidden', 'skills', 'that', 'allow', 'him', 'to', 'serve', 'vengeance', 'against', 'anyone', 'who', 'would', 'brutalize', 'the', 'helpless,', 'McCall', 'comes', 'out', 'of', 'his', 'self-imposed', 'retirement', 'and', 'finds', 'his', 'desire', 'for', 'justice', 'reawakened.', 'If', 'someone', 'has', 'a', 'problem,', 'if', 'the', 'odds', 'are', 'stacked', 'against', 'them,', 'if', 'they', 'have', 'nowhere', 'else', 'to', 'turn,', 'McCall', 'will', 'help.', 'He', 'is', 'The', 'Equalizer.']","['Thriller', 'Action', 'Crime']","['assassin', 'corruption', 'hitman', 'call girl', 'sadism', 'hostage', 'gangster', 'fbi', 'gore', 'remake', 'sociopath', 'revenge', 'vigilante', 'organized crime', 'teenage prostitute', 'commando', 'interrogation', 'surveillance', 'fake death', 'ex soldier', 'loner', 'black ops', 'hand to hand combat', 'mysterious past', 'vigilante justice']","['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']",['Antoine Fuqua']
299534,Avengers: Endgame,"['After', 'the', 'devastating', 'events', 'of', 'Avengers:', 'Infinity', 'War,', 'the', 'universe', 'is', 'in', 'ruins', 'due', 'to', 'the', 'efforts', 'of', 'the', 'Mad', 'Titan,', 'Thanos.', 'With', 'the', 'help', 'of', 'remaining', 'allies,', 'the', 'Avengers', 'must', 'assemble', 'once', 'more', 'in', 'order', 'to', 'undo', ""Thanos'"", 'actions', 'and', 'restore', 'order', 'to', 'the', 'universe', 'once', 'and', 'for', 'all,', 'no', 'matter', 'what', 'consequences', 'may', 'be', 'in', 'store.']","['Adventure', 'Science Fiction', 'Action']","['superhero', 'time travel', 'space travel', 'time machine', 'based on comic', 'sequel', 'alien invasion', 'superhero team', 'marvel cinematic universe (mcu)', 'alternate timeline', 'father daughter relationship', 'sister sister relationship', 'awestruck', 'powerful', 'vibrant']","['Robert Downey Jr.', 'Chris Evans', 'Mark Ruffalo']","['Anthony Russo', 'Joe Russo']"
283995,Guardians of the Galaxy Vol. 2,"['The', 'Guardians', 'must', 'fight', 'to', 'keep', 'their', 'newfound', 'family', 'together', 'as', 'they', 'unravel', 'the', 'mysteries', 'of', 'Peter', ""Quill's"", 'true', 'parentage.']","['Science Fiction', 'Adventure', 'Action']","['superhero', 'based on comic', 'sequel', 'misfit', 'space', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'egotistical']","['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista']",['James Gunn']
283995,Guardians of the Galaxy Vol. 2,"['The', 'Guardians', 'must', 'fight', 'to', 'keep', 'their', 'newfound', 'family', 'together', 'as', 'they', 'unravel', 'the', 'mysteries', 'of', 'Peter', ""Quill's"", 'true', 'parentage.']","['Science Fiction', 'Adventure', 'Action']","['superhero', 'based on comic', 'sequel', 'misfit', 'space', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'egotistical']","['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista']",['James Gunn']
11324,Shutter Island,"['World', 'War', 'II', 'soldier-turned-U.S.', 'Marshal', 'Teddy', 'Daniels', 'investigates', 'the', 'disappearance', 'of', 'a', 'patient', 'from', 'a', 'hospital', 'for', 'the', 'criminally', 'insane,', 'but', 'his', 'efforts', 'are', 'compromised', 'by', 'troubling', 'visions', 'and', 'a', 'mysterious', 'doctor.']","['Drama', 'Thriller', 'Mystery']","['island', 'based on novel or book', 'hurricane', 'investigation', 'u.s. marshal', 'conspiracy theory', 'psychiatric hospital', 'psychological thriller', 'whodunit', 'neo-noir', '1950s', 'dreary', 'baffled']","['Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley']",['Martin Scorsese']
